"site","grid","fish.clust.num9","visit","abundance","density","biomass","uniqueid"
"CC","90",6,"4",0,0,0,"CC_4"
"CC","90",6,"5",0,0,0,"CC_5"
"CC","90",6,"6",35,2.6702880859375,131.541329965517,"CC_6"
"CC","90",7,"1",0,0,0,"CC_1"
"CC","90",7,"2",0,0,0,"CC_2"
"CC","90",7,"3",0,0,0,"CC_3"
"CC","90",7,"4",0,0,0,"CC_4"
"CC","90",7,"5",0,0,0,"CC_5"
"CC","90",7,"6",0,0,0,"CC_6"
"CC","90",8,"1",1,0.0762939453125,7.42251976771757,"CC_1"
"CC","90",8,"2",0,0,0,"CC_2"
"CC","90",8,"3",0,0,0,"CC_3"
"CC","90",8,"4",0,0,0,"CC_4"
"CC","90",8,"5",0,0,0,"CC_5"
"CC","90",8,"6",0,0,0,"CC_6"
"CC","90",9,"1",0,0,0,"CC_1"
"CC","90",9,"2",2,0.152587890625,13.6607845604046,"CC_2"
"CC","90",9,"3",0,0,0,"CC_3"
"CC","90",9,"4",0,0,0,"CC_4"
"CC","90",9,"5",0,0,0,"CC_5"
"CC","90",9,"6",2,0.152587890625,51.2933151311581,"CC_6"
"CC","91",1,"1",1,0.0413797669491525,7.57483269818208,"CC_1"
"CC","91",1,"2",0,0,0,"CC_2"
"CC","91",1,"3",0,0,0,"CC_3"
"CC","91",1,"4",2,0.0827595338983051,20.9991780672994,"CC_4"
"CC","91",1,"5",0,0,0,"CC_5"
"CC","91",1,"6",0,0,0,"CC_6"
"CC","91",2,"1",0,0,0,"CC_1"
"CC","91",2,"2",2,0.0827595338983051,7.15254237288136,"CC_2"
"CC","91",2,"3",1,0.0413797669491525,5.09199549788136,"CC_3"
"CC","91",2,"4",2,0.0827595338983051,18.7090671345339,"CC_4"
"CC","91",2,"5",2,0.0827595338983051,15.285590737553,"CC_5"
"CC","91",2,"6",0,0,0,"CC_6"
"CC","91",3,"1",0,0,0,"CC_1"
"CC","91",3,"2",1,0.0413797669491525,3.73420207344965,"CC_2"
"CC","91",3,"3",2,0.0827595338983051,24.4402632306873,"CC_3"
"CC","91",3,"4",2,0.0827595338983051,16.0170939817267,"CC_4"
"CC","91",3,"5",3,0.124139300847458,28.2788595783937,"CC_5"
"CC","91",3,"6",0,0,0,"CC_6"
"CC","91",4,"1",0,0,0,"CC_1"
"CC","91",4,"2",0,0,0,"CC_2"
"CC","91",4,"3",1,0.0413797669491525,11.4465008128352,"CC_3"
"CC","91",4,"4",3,0.124139300847458,17.2287945248187,"CC_4"
"CC","91",4,"5",3,0.124139300847458,186.350769306244,"CC_5"
"CC","91",4,"6",0,0,0,"CC_6"
"CC","91",5,"1",1,0.0413797669491525,22.2582370872608,"CC_1"
"CC","91",5,"2",2,0.0827595338983051,8.00914689315354,"CC_2"
"CC","91",5,"3",2,0.0827595338983051,18.3156759972757,"CC_3"
"CC","91",5,"4",5,0.206898834745763,120.944280738202,"CC_4"
"CC","91",5,"5",15,0.620696504237288,264.437663145168,"CC_5"
"CC","91",5,"6",0,0,0,"CC_6"
"CC","91",6,"1",0,0,0,"CC_1"
"CC","91",6,"2",1,0.0413797669491525,3.14080646687975,"CC_2"
"CC","91",6,"3",0,0,0,"CC_3"
"CC","91",6,"4",5,0.206898834745763,44.3559320223844,"CC_4"
"CC","91",6,"5",2,0.0827595338983051,27.5667472228148,"CC_5"
"CC","91",6,"6",2,0.0827595338983051,20.3571789496895,"CC_6"
"CC","91",7,"1",0,0,0,"CC_1"
"CC","91",7,"2",0,0,0,"CC_2"
"CC","91",7,"3",0,0,0,"CC_3"
"CC","91",7,"4",1,0.0413797669491525,6.86942067724333,"CC_4"
"CC","91",7,"5",0,0,0,"CC_5"
"CC","91",7,"6",0,0,0,"CC_6"
"CC","91",8,"1",0,0,0,"CC_1"
"CC","91",8,"2",0,0,0,"CC_2"
"CC","91",8,"3",0,0,0,"CC_3"
"CC","91",8,"4",0,0,0,"CC_4"
"CC","91",8,"5",0,0,0,"CC_5"
"CC","91",8,"6",0,0,0,"CC_6"
"CC","91",9,"1",0,0,0,"CC_1"
"CC","91",9,"2",0,0,0,"CC_2"
"CC","91",9,"3",0,0,0,"CC_3"
"CC","91",9,"4",0,0,0,"CC_4"
"CC","91",9,"5",0,0,0,"CC_5"
"CC","91",9,"6",1,0.0413797669491525,6.01072687717094,"CC_6"
"CC","92",1,"1",0,0,0,"CC_1"
"CC","92",1,"2",1,0.0406901041666667,11.3605131638995,"CC_2"
"CC","92",1,"3",1,0.0406901041666667,11.3605131638995,"CC_3"
"CC","92",1,"4",0,0,0,"CC_4"
"CC","92",1,"5",3,0.1220703125,20.0034170171419,"CC_5"
"CC","92",1,"6",4,0.162760416666667,34.0646568730374,"CC_6"
"CC","92",2,"1",0,0,0,"CC_1"
"CC","92",2,"2",3,0.1220703125,11.2514444986979,"CC_2"
"CC","92",2,"3",1,0.0406901041666667,11.86875,"CC_3"
"CC","92",2,"4",1,0.0406901041666667,6.86848958333333,"CC_4"
"CC","92",2,"5",2,0.0813802083333333,13.8400065104167,"CC_5"
"CC","92",2,"6",4,0.162760416666667,12.8286214192708,"CC_6"
"CC","92",3,"1",0,0,0,"CC_1"
"CC","92",3,"2",0,0,0,"CC_2"
"CC","92",3,"3",2,0.0813802083333333,41.1401167542872,"CC_3"
"CC","92",3,"4",2,0.0813802083333333,13.9464203125252,"CC_4"
"CC","92",3,"5",2,0.0813802083333333,27.2150200072126,"CC_5"
"CC","92",3,"6",2,0.0813802083333333,6.06090552183357,"CC_6"
"CC","92",4,"1",0,0,0,"CC_1"
"CC","92",4,"2",1,0.0406901041666667,2.77923995440198,"CC_2"
"CC","92",4,"3",0,0,0,"CC_3"
"CC","92",4,"4",0,0,0,"CC_4"
"CC","92",4,"5",1,0.0406901041666667,10.0531498829468,"CC_5"
"CC","92",4,"6",5,0.203450520833333,44.7727424366214,"CC_6"
"CC","92",5,"1",0,0,0,"CC_1"
"CC","92",5,"2",2,0.0813802083333333,19.5596735460779,"CC_2"
"CC","92",5,"3",1,0.0406901041666667,5.44419145895771,"CC_3"
"CC","92",5,"4",0,0,0,"CC_4"
"CC","92",5,"5",2,0.0813802083333333,26.7674358274655,"CC_5"
"CC","92",5,"6",2,0.0813802083333333,12.0077911186033,"CC_6"
"CC","92",6,"1",3,0.1220703125,27.8919728990346,"CC_1"
"CC","92",6,"2",1,0.0406901041666667,3.64169854958459,"CC_2"
"CC","92",6,"3",0,0,0,"CC_3"
"CC","92",6,"4",0,0,0,"CC_4"
"CC","92",6,"5",0,0,0,"CC_5"
"CC","92",6,"6",1,0.0406901041666667,9.94601177488273,"CC_6"
"CC","92",7,"1",0,0,0,"CC_1"
"CC","92",7,"2",0,0,0,"CC_2"
"CC","92",7,"3",0,0,0,"CC_3"
"CC","92",7,"4",0,0,0,"CC_4"
"CC","92",7,"5",0,0,0,"CC_5"
"CC","92",7,"6",1,0.0406901041666667,5.85267001370807,"CC_6"
"CC","92",8,"1",0,0,0,"CC_1"
"CC","92",8,"2",0,0,0,"CC_2"
"CC","92",8,"3",0,0,0,"CC_3"
"CC","92",8,"4",0,0,0,"CC_4"
"CC","92",8,"5",0,0,0,"CC_5"
"CC","92",8,"6",0,0,0,"CC_6"
"CC","92",9,"1",0,0,0,"CC_1"
"CC","92",9,"2",0,0,0,"CC_2"
"CC","92",9,"3",0,0,0,"CC_3"
"CC","92",9,"4",0,0,0,"CC_4"
"CC","92",9,"5",0,0,0,"CC_5"
"CC","92",9,"6",1,0.0406901041666667,5.91054809588476,"CC_6"
"CC","93",1,"1",0,0,0,"CC_1"
"CC","93",1,"2",1,0.03814697265625,7.8703288914066,"CC_2"
"CC","93",1,"3",1,0.03814697265625,16.2239664211746,"CC_3"
"CC","93",1,"4",0,0,0,"CC_4"
"CC","93",1,"5",1,0.03814697265625,3.63175374086598,"CC_5"
"CC","93",1,"6",2,0.0762939453125,18.0878007119862,"CC_6"
"CC","93",2,"1",4,0.152587890625,38.1810434705816,"CC_1"
"CC","93",2,"2",2,0.0762939453125,7.2513542175293,"CC_2"
"CC","93",2,"3",2,0.0762939453125,12.87841796875,"CC_3"
"CC","93",2,"4",0,0,0,"CC_4"
"CC","93",2,"5",3,0.11444091796875,30.3669649264736,"CC_5"
"CC","93",2,"6",0,0,0,"CC_6"
"CC","93",3,"1",3,0.11444091796875,34.9658601617287,"CC_1"
"CC","93",3,"2",3,0.11444091796875,18.4621429443359,"CC_2"
"CC","93",3,"3",2,0.0762939453125,17.5389700887573,"CC_3"
"CC","93",3,"4",1,0.03814697265625,16.083984375,"CC_4"
"CC","93",3,"5",1,0.03814697265625,18.1794166564941,"CC_5"
"CC","93",3,"6",0,0,0,"CC_6"
"CC","93",4,"1",0,0,0,"CC_1"
"CC","93",4,"2",2,0.0762939453125,13.042581517351,"CC_2"
"CC","93",4,"3",0,0,0,"CC_3"
"CC","93",4,"4",2,0.0762939453125,20.4759284018695,"CC_4"
"CC","93",4,"5",9,0.34332275390625,64.4111345069167,"CC_5"
"CC","93",4,"6",1,0.03814697265625,10.5522429368324,"CC_6"
"CC","93",5,"1",2,0.0762939453125,30.0055754643652,"CC_1"
"CC","93",5,"2",9,0.34332275390625,79.1598710855074,"CC_2"
"CC","93",5,"3",3,0.11444091796875,32.4569462619488,"CC_3"
"CC","93",5,"4",0,0,0,"CC_4"
"CC","93",5,"5",1,0.03814697265625,18.5317440182047,"CC_5"
"CC","93",5,"6",2,0.0762939453125,55.4003390377502,"CC_6"
"CC","93",6,"1",0,0,0,"CC_1"
"CC","93",6,"2",0,0,0,"CC_2"
"CC","93",6,"3",0,0,0,"CC_3"
"CC","93",6,"4",0,0,0,"CC_4"
"CC","93",6,"5",1,0.03814697265625,10.4279050216845,"CC_5"
"CC","93",6,"6",0,0,0,"CC_6"
"CC","93",7,"1",0,0,0,"CC_1"
"CC","93",7,"2",0,0,0,"CC_2"
"CC","93",7,"3",0,0,0,"CC_3"
"CC","93",7,"4",0,0,0,"CC_4"
"CC","93",7,"5",0,0,0,"CC_5"
"CC","93",7,"6",0,0,0,"CC_6"
"CC","93",8,"1",0,0,0,"CC_1"
"CC","93",8,"2",0,0,0,"CC_2"
"CC","93",8,"3",0,0,0,"CC_3"
"CC","93",8,"4",0,0,0,"CC_4"
"CC","93",8,"5",0,0,0,"CC_5"
"CC","93",8,"6",0,0,0,"CC_6"
"CC","93",9,"1",0,0,0,"CC_1"
"CC","93",9,"2",0,0,0,"CC_2"
"CC","93",9,"3",3,0.11444091796875,40.7388977979173,"CC_3"
"CC","93",9,"4",0,0,0,"CC_4"
"CC","93",9,"5",1,0.03814697265625,8.40138971645022,"CC_5"
"CC","93",9,"6",1,0.03814697265625,5.54113883989196,"CC_6"
"CC","94",1,"1",2,0.0697544642857143,24.874233128781,"CC_1"
"CC","94",1,"2",0,0,0,"CC_2"
"CC","94",1,"3",0,0,0,"CC_3"
"CC","94",1,"4",0,0,0,"CC_4"
"CC","94",1,"5",0,0,0,"CC_5"
"CC","94",1,"6",1,0.0348772321428571,11.8767549675677,"CC_6"
"CC","94",2,"1",1,0.0348772321428571,7.83596540178571,"CC_1"
"CC","94",2,"2",2,0.0697544642857143,5.49798060825893,"CC_2"
"CC","94",2,"3",0,0,0,"CC_3"
"CC","94",2,"4",2,0.0697544642857143,11.6226651506695,"CC_4"
"CC","94",2,"5",0,0,0,"CC_5"
"CC","94",2,"6",2,0.0697544642857143,5.91338277949637,"CC_6"
"CC","94",3,"1",0,0,0,"CC_1"
"CC","94",3,"2",1,0.0348772321428571,4.35714285714286,"CC_2"
"CC","94",3,"3",1,0.0348772321428571,4.4682840359571,"CC_3"
"CC","94",3,"4",1,0.0348772321428571,8.51004464285714,"CC_4"
"CC","94",3,"5",0,0,0,"CC_5"
"CC","94",3,"6",0,0,0,"CC_6"
"CC","94",4,"1",2,0.0697544642857143,17.2339712279089,"CC_1"
"CC","94",4,"2",0,0,0,"CC_2"
"CC","94",4,"3",0,0,0,"CC_3"
"CC","94",4,"4",0,0,0,"CC_4"
"CC","94",4,"5",0,0,0,"CC_5"
"CC","94",4,"6",0,0,0,"CC_6"
"CC","94",5,"1",0,0,0,"CC_1"
"CC","94",5,"2",3,0.104631696428571,44.5250597208573,"CC_2"
"CC","94",5,"3",0,0,0,"CC_3"
"CC","94",5,"4",3,0.104631696428571,22.4647299769182,"CC_4"
"CC","94",5,"5",3,0.104631696428571,24.7306325705953,"CC_5"
"CC","94",5,"6",3,0.104631696428571,15.2376249790249,"CC_6"
"CC","94",6,"1",0,0,0,"CC_1"
"CC","94",6,"2",1,0.0348772321428571,8.904262995601,"CC_2"
"CC","94",6,"3",0,0,0,"CC_3"
"CC","94",6,"4",0,0,0,"CC_4"
"CC","94",6,"5",0,0,0,"CC_5"
"CC","94",6,"6",1,0.0348772321428571,9.20993059843527,"CC_6"
"CC","94",7,"1",0,0,0,"CC_1"
"CC","94",7,"2",0,0,0,"CC_2"
"CC","94",7,"3",0,0,0,"CC_3"
"CC","94",7,"4",0,0,0,"CC_4"
"CC","94",7,"5",0,0,0,"CC_5"
"CC","94",7,"6",0,0,0,"CC_6"
"CC","94",8,"1",0,0,0,"CC_1"
"CC","94",8,"2",0,0,0,"CC_2"
"CC","94",8,"3",0,0,0,"CC_3"
"CC","94",8,"4",0,0,0,"CC_4"
"CC","94",8,"5",0,0,0,"CC_5"
"CC","94",8,"6",0,0,0,"CC_6"
"CC","94",9,"1",5,0.174386160714286,61.5957362223523,"CC_1"
"CC","94",9,"2",0,0,0,"CC_2"
"CC","94",9,"3",0,0,0,"CC_3"
"CC","94",9,"4",0,0,0,"CC_4"
"CC","94",9,"5",0,0,0,"CC_5"
"CC","94",9,"6",2,0.0697544642857143,15.4480656584572,"CC_6"
"CC","95",1,"1",0,0,0,"CC_1"
"CC","95",1,"2",0,0,0,"CC_2"
"CC","95",1,"3",0,0,0,"CC_3"
"CC","95",1,"4",0,0,0,"CC_4"
"CC","95",1,"5",0,0,0,"CC_5"
"CC","95",1,"6",1,0.0387524801587302,11.7317306259534,"CC_6"
"CC","95",2,"1",1,0.0387524801587302,11.3035714285714,"CC_1"
"CC","95",2,"2",0,0,0,"CC_2"
"CC","95",2,"3",0,0,0,"CC_3"
"CC","95",2,"4",0,0,0,"CC_4"
"CC","95",2,"5",0,0,0,"CC_5"
"CC","95",2,"6",2,0.0775049603174603,8.0344974578373,"CC_6"
"CC","95",3,"1",2,0.0775049603174603,19.7280605598046,"CC_1"
"CC","95",3,"2",0,0,0,"CC_2"
"CC","95",3,"3",0,0,0,"CC_3"
"CC","95",3,"4",0,0,0,"CC_4"
"CC","95",3,"5",1,0.0387524801587302,16.3392857142857,"CC_5"
"CC","95",3,"6",0,0,0,"CC_6"
"CC","95",4,"1",0,0,0,"CC_1"
"CC","95",4,"2",0,0,0,"CC_2"
"CC","95",4,"3",0,0,0,"CC_3"
"CC","95",4,"4",0,0,0,"CC_4"
"CC","95",4,"5",0,0,0,"CC_5"
"CC","95",4,"6",0,0,0,"CC_6"
"CC","95",5,"1",2,0.0775049603174603,25.1705372457031,"CC_1"
"CC","95",5,"2",1,0.0387524801587302,24.6498674665179,"CC_2"
"CC","95",5,"3",1,0.0387524801587302,25.3961223412047,"CC_3"
"CC","95",5,"4",0,0,0,"CC_4"
"CC","95",5,"5",0,0,0,"CC_5"
"CC","95",5,"6",3,0.11625744047619,54.3789692237276,"CC_6"
"CC","95",6,"1",0,0,0,"CC_1"
"CC","95",6,"2",1,0.0387524801587302,2.94139018326834,"CC_2"
"CC","95",6,"3",0,0,0,"CC_3"
"CC","95",6,"4",2,0.0775049603174603,13.9794269153169,"CC_4"
"CC","95",6,"5",0,0,0,"CC_5"
"CC","95",6,"6",2,0.0775049603174603,15.1339818889464,"CC_6"
"CC","95",7,"1",0,0,0,"CC_1"
"CC","95",7,"2",0,0,0,"CC_2"
"CC","95",7,"3",0,0,0,"CC_3"
"CC","95",7,"4",0,0,0,"CC_4"
"CC","95",7,"5",0,0,0,"CC_5"
"CC","95",7,"6",0,0,0,"CC_6"
"CC","95",8,"1",0,0,0,"CC_1"
"CC","95",8,"2",0,0,0,"CC_2"
"CC","95",8,"3",0,0,0,"CC_3"
"CC","95",8,"4",0,0,0,"CC_4"
"CC","95",8,"5",0,0,0,"CC_5"
"CC","95",8,"6",0,0,0,"CC_6"
"CC","95",9,"1",0,0,0,"CC_1"
"CC","95",9,"2",0,0,0,"CC_2"
"CC","95",9,"3",0,0,0,"CC_3"
"CC","95",9,"4",0,0,0,"CC_4"
"CC","95",9,"5",0,0,0,"CC_5"
"CC","95",9,"6",1,0.0387524801587302,4.11317535961415,"CC_6"
"CC","96",1,"1",0,0,0,"CC_1"
"CC","96",1,"2",0,0,0,"CC_2"
"CC","96",1,"3",1,0.0387524801587302,10.819536346571,"CC_3"
"CC","96",1,"4",0,0,0,"CC_4"
"CC","96",1,"5",0,0,0,"CC_5"
"CC","96",1,"6",0,0,0,"CC_6"
"CC","96",2,"1",0,0,0,"CC_1"
"CC","96",2,"2",0,0,0,"CC_2"
"CC","96",2,"3",1,0.0387524801587302,7.572509765625,"CC_3"
"CC","96",2,"4",2,0.0775049603174603,8.4841634380277,"CC_4"
"CC","96",2,"5",0,0,0,"CC_5"
"CC","96",2,"6",0,0,0,"CC_6"
"CC","96",3,"1",0,0,0,"CC_1"
"CC","96",3,"2",1,0.0387524801587302,3.49710987830999,"CC_2"
"CC","96",3,"3",0,0,0,"CC_3"
"CC","96",3,"4",2,0.0775049603174603,13.7778569735839,"CC_4"
"CC","96",3,"5",1,0.0387524801587302,9.45560515873016,"CC_5"
"CC","96",3,"6",2,0.0775049603174603,9.68253968253968,"CC_6"
"CC","96",4,"1",0,0,0,"CC_1"
"CC","96",4,"2",0,0,0,"CC_2"
"CC","96",4,"3",0,0,0,"CC_3"
"CC","96",4,"4",0,0,0,"CC_4"
"CC","96",4,"5",0,0,0,"CC_5"
"CC","96",4,"6",0,0,0,"CC_6"
"CC","96",5,"1",1,0.0387524801587302,23.4551744420516,"CC_1"
"CC","96",5,"2",3,0.11625744047619,8.60378979449752,"CC_2"
"CC","96",5,"3",1,0.0387524801587302,9.94370605876504,"CC_3"
"CC","96",5,"4",4,0.155009920634921,58.2449818710952,"CC_4"
"CC","96",5,"5",2,0.0775049603174603,13.5353422112218,"CC_5"
"CC","96",5,"6",1,0.0387524801587302,2.80952380952381,"CC_6"
"CC","96",6,"1",0,0,0,"CC_1"
"CC","96",6,"2",0,0,0,"CC_2"
"CC","96",6,"3",0,0,0,"CC_3"
"CC","96",6,"4",0,0,0,"CC_4"
"CC","96",6,"5",0,0,0,"CC_5"
"CC","96",6,"6",0,0,0,"CC_6"
"CC","96",7,"1",0,0,0,"CC_1"
"CC","96",7,"2",0,0,0,"CC_2"
"CC","96",7,"3",0,0,0,"CC_3"
"CC","96",7,"4",0,0,0,"CC_4"
"CC","96",7,"5",0,0,0,"CC_5"
"CC","96",7,"6",1,0.0387524801587302,2.90621974177515,"CC_6"
"CC","96",8,"1",0,0,0,"CC_1"
"CC","96",8,"2",0,0,0,"CC_2"
"CC","96",8,"3",0,0,0,"CC_3"
"CC","96",8,"4",0,0,0,"CC_4"
"CC","96",8,"5",0,0,0,"CC_5"
"CC","96",8,"6",0,0,0,"CC_6"
"CC","96",9,"1",0,0,0,"CC_1"
"CC","96",9,"2",0,0,0,"CC_2"
"CC","96",9,"3",0,0,0,"CC_3"
"CC","96",9,"4",0,0,0,"CC_4"
"CC","96",9,"5",0,0,0,"CC_5"
"CC","96",9,"6",0,0,0,"CC_6"
"CC","97",1,"1",0,0,0,"CC_1"
"CC","97",1,"2",0,0,0,"CC_2"
"CC","97",1,"3",0,0,0,"CC_3"
"CC","97",1,"4",0,0,0,"CC_4"
"CC","97",1,"5",0,0,0,"CC_5"
"CC","97",1,"6",0,0,0,"CC_6"
"CC","97",2,"1",0,0,0,"CC_1"
"CC","97",2,"2",0,0,0,"CC_2"
"CC","97",2,"3",0,0,0,"CC_3"
"CC","97",2,"4",2,0.0775049603174603,8.41488833085277,"CC_4"
"CC","97",2,"5",0,0,0,"CC_5"
"CC","97",2,"6",0,0,0,"CC_6"
"CC","97",3,"1",0,0,0,"CC_1"
"CC","97",3,"2",1,0.0387524801587302,4.84126984126984,"CC_2"
"CC","97",3,"3",2,0.0775049603174603,8.64450362970748,"CC_3"
"CC","97",3,"4",2,0.0775049603174603,6.45810443339759,"CC_4"
"CC","97",3,"5",2,0.0775049603174603,13.6606966387502,"CC_5"
"CC","97",3,"6",0,0,0,"CC_6"
"CC","97",4,"1",0,0,0,"CC_1"
"CC","97",4,"2",0,0,0,"CC_2"
"CC","97",4,"3",0,0,0,"CC_3"
"CC","97",4,"4",0,0,0,"CC_4"
"CC","97",4,"5",0,0,0,"CC_5"
"CC","97",4,"6",0,0,0,"CC_6"
"CC","97",5,"1",0,0,0,"CC_1"
"CC","97",5,"2",0,0,0,"CC_2"
"CC","97",5,"3",1,0.0387524801587302,3.06727922874542,"CC_3"
"CC","97",5,"4",2,0.0775049603174603,8.09105582092793,"CC_4"
"CC","97",5,"5",4,0.155009920634921,62.3124517853328,"CC_5"
"CC","97",5,"6",0,0,0,"CC_6"
"CC","97",6,"1",0,0,0,"CC_1"
"CC","97",6,"2",0,0,0,"CC_2"
"CC","97",6,"3",0,0,0,"CC_3"
"CC","97",6,"4",0,0,0,"CC_4"
"CC","97",6,"5",0,0,0,"CC_5"
"CC","97",6,"6",2,0.0775049603174603,16.7419385975392,"CC_6"
"CC","97",7,"1",0,0,0,"CC_1"
"CC","97",7,"2",0,0,0,"CC_2"
"CC","97",7,"3",0,0,0,"CC_3"
"CC","97",7,"4",0,0,0,"CC_4"
"CC","97",7,"5",0,0,0,"CC_5"
"CC","97",7,"6",0,0,0,"CC_6"
"CC","97",8,"1",0,0,0,"CC_1"
"CC","97",8,"2",0,0,0,"CC_2"
"CC","97",8,"3",0,0,0,"CC_3"
"CC","97",8,"4",0,0,0,"CC_4"
"CC","97",8,"5",0,0,0,"CC_5"
"CC","97",8,"6",0,0,0,"CC_6"
"CC","97",9,"1",0,0,0,"CC_1"
"CC","97",9,"2",0,0,0,"CC_2"
"CC","97",9,"3",0,0,0,"CC_3"
"CC","97",9,"4",0,0,0,"CC_4"
"CC","97",9,"5",0,0,0,"CC_5"
"CC","97",9,"6",0,0,0,"CC_6"
"CC","98",1,"1",1,0.0387524801587302,8.21772211780252,"CC_1"
"CC","98",1,"2",0,0,0,"CC_2"
"CC","98",1,"3",1,0.0387524801587302,8.21772211780252,"CC_3"
"CC","98",1,"4",1,0.0387524801587302,7.74312714995788,"CC_4"
"CC","98",1,"5",0,0,0,"CC_5"
"CC","98",1,"6",1,0.0387524801587302,8.21772211780252,"CC_6"
"CC","98",2,"1",0,0,0,"CC_1"
"CC","98",2,"2",0,0,0,"CC_2"
"CC","98",2,"3",0,0,0,"CC_3"
"CC","98",2,"4",0,0,0,"CC_4"
"CC","98",2,"5",0,0,0,"CC_5"
"CC","98",2,"6",0,0,0,"CC_6"
"CC","98",3,"1",1,0.0387524801587302,7.85377312064501,"CC_1"
"CC","98",3,"2",0,0,0,"CC_2"
"CC","98",3,"3",0,0,0,"CC_3"
"CC","98",3,"4",4,0.155009920634921,26.0685043557619,"CC_4"
"CC","98",3,"5",0,0,0,"CC_5"
"CC","98",3,"6",0,0,0,"CC_6"
"CC","98",4,"1",0,0,0,"CC_1"
"CC","98",4,"2",0,0,0,"CC_2"
"CC","98",4,"3",0,0,0,"CC_3"
"CC","98",4,"4",0,0,0,"CC_4"
"CC","98",4,"5",0,0,0,"CC_5"
"CC","98",4,"6",0,0,0,"CC_6"
"CC","98",5,"1",2,0.0775049603174603,67.6627627111083,"CC_1"
"CC","98",5,"2",1,0.0387524801587302,24.6498674665179,"CC_2"
"CC","98",5,"3",2,0.0775049603174603,27.0448709366688,"CC_3"
"CC","98",5,"4",7,0.271267361111111,79.8987632912781,"CC_4"
"CC","98",5,"5",0,0,0,"CC_5"
"CC","98",5,"6",0,0,0,"CC_6"
"CC","98",6,"1",0,0,0,"CC_1"
"CC","98",6,"2",0,0,0,"CC_2"
"CC","98",6,"3",0,0,0,"CC_3"
"CC","98",6,"4",0,0,0,"CC_4"
"CC","98",6,"5",0,0,0,"CC_5"
"CC","98",6,"6",0,0,0,"CC_6"
"CC","98",7,"1",0,0,0,"CC_1"
"CC","98",7,"2",0,0,0,"CC_2"
"CC","98",7,"3",0,0,0,"CC_3"
"CC","98",7,"4",0,0,0,"CC_4"
"CC","98",7,"5",0,0,0,"CC_5"
"CC","98",7,"6",0,0,0,"CC_6"
"CC","98",8,"1",0,0,0,"CC_1"
"CC","98",8,"2",0,0,0,"CC_2"
"CC","98",8,"3",0,0,0,"CC_3"
"CC","98",8,"4",0,0,0,"CC_4"
"CC","98",8,"5",0,0,0,"CC_5"
"CC","98",8,"6",0,0,0,"CC_6"
"CC","98",9,"1",0,0,0,"CC_1"
"CC","98",9,"2",0,0,0,"CC_2"
"CC","98",9,"3",0,0,0,"CC_3"
"CC","98",9,"4",0,0,0,"CC_4"
"CC","98",9,"5",0,0,0,"CC_5"
"CC","98",9,"6",0,0,0,"CC_6"
"CC","99",1,"1",0,0,0,"CC_1"
"CC","99",1,"2",0,0,0,"CC_2"
"CC","99",1,"3",0,0,0,"CC_3"
"CC","99",1,"4",1,0.04,6.072468,"CC_4"
"CC","99",1,"5",0,0,0,"CC_5"
"CC","99",1,"6",1,0.04,7.3222574766939,"CC_6"
"CC","99",2,"1",1,0.04,28.7352255781612,"CC_1"
"CC","99",2,"2",1,0.04,2.8485,"CC_2"
"CC","99",2,"3",0,0,0,"CC_3"
"CC","99",2,"4",0,0,0,"CC_4"
"CC","99",2,"5",0,0,0,"CC_5"
"CC","99",2,"6",0,0,0,"CC_6"
"CC","99",3,"1",0,0,0,"CC_1"
"CC","99",3,"2",2,0.08,7.72718883951255,"CC_2"
"CC","99",3,"3",1,0.04,5.12458559515848,"CC_3"
"CC","99",3,"4",3,0.12,13.3211750940543,"CC_4"
"CC","99",3,"5",3,0.12,19.6072292846117,"CC_5"
"CC","99",3,"6",0,0,0,"CC_6"
"CC","99",4,"1",0,0,0,"CC_1"
"CC","99",4,"2",0,0,0,"CC_2"
"CC","99",4,"3",0,0,0,"CC_3"
"CC","99",4,"4",0,0,0,"CC_4"
"CC","99",4,"5",0,0,0,"CC_5"
"CC","99",4,"6",0,0,0,"CC_6"
"CC","99",5,"1",1,0.04,3.11523092578141,"CC_1"
"CC","99",5,"2",3,0.12,42.7104742667188,"CC_2"
"CC","99",5,"3",4,0.16,40.1263790432398,"CC_3"
"CC","99",5,"4",6,0.24,20.0247649832496,"CC_4"
"CC","99",5,"5",1,0.04,7.14906132162576,"CC_5"
"CC","99",5,"6",3,0.12,68.6850122488733,"CC_6"
"CC","99",6,"1",0,0,0,"CC_1"
"CC","99",6,"2",1,0.04,4.18163077588369,"CC_2"
"CC","99",6,"3",0,0,0,"CC_3"
"CC","99",6,"4",0,0,0,"CC_4"
"CC","99",6,"5",1,0.04,6.3578028637662,"CC_5"
"CC","99",6,"6",0,0,0,"CC_6"
"CC","99",7,"1",0,0,0,"CC_1"
"CC","99",7,"2",0,0,0,"CC_2"
"CC","99",7,"3",0,0,0,"CC_3"
"CC","99",7,"4",0,0,0,"CC_4"
"CC","99",7,"5",0,0,0,"CC_5"
"CC","99",7,"6",0,0,0,"CC_6"
"CC","99",8,"1",0,0,0,"CC_1"
"CC","99",8,"2",0,0,0,"CC_2"
"CC","99",8,"3",0,0,0,"CC_3"
"CC","99",8,"4",0,0,0,"CC_4"
"CC","99",8,"5",0,0,0,"CC_5"
"CC","99",8,"6",0,0,0,"CC_6"
"CC","99",9,"1",0,0,0,"CC_1"
