"site","grid","visit","abundance","density","biomass","Richness","shannon","raoQ","fric","feve","fdis"
"CC","50","3",8,0.6103515625,85.5834225270035,7,1.2130075659799,0.115752551020408,0.0921896127045255,0.764428414850874,0.323577222093326
"CC","51","3",3,0.178639481707317,51.7407399664415,6,1.09861228866811,0.0408163265306122,0,0,0.19047619047619
"CC","52","3",0,0,0,0,0,0,0,0,0
"CC","53","3",1,0.0567768895348837,9.58393895348837,4,0,0,0,0,0
"CC","54","3",16,1.02796052631579,421.487679525903,9,1.59340323182848,0.0949457908163265,0.0140558266852169,0.779630488473723,0.289035884528634
"CC","55","3",3,0.203450520833333,45.2524319931562,6,1.09861228866811,0.113378684807256,0.00402285783491901,0.928203230274952,0.329446131686437
"CC","56","3",4,0.271267361111111,41.1029174390186,6,1.03972077083992,0.0841836734693877,0.0177788969817335,0.732050807570243,0.279048894779938
"CC","57","3",6,0.406901041666667,152.348881095257,8,1.56071040904141,0.133219954648526,0.0431870494122571,0.883694913206936,0.357362155223144
"CC","58","3",7,0.379774305555556,68.6080138846768,8,1.5498260458782,0.0795501874219075,0.0424234671747621,0.666666666666667,0.268243153927901
"CC","59","3",7,0.589304956896552,123.276282930767,7,1.27703425946614,0.102457309454394,0.0376908396375179,0.5,0.313637667847352
"CC","60","3",7,0.28,154.817037182854,10,1.94591014905531,0.203665139525198,0.162220891517428,0.886429358116452,0.443207150590162
"CC","61","3",4,0.155009920634921,62.3098950699647,6,1.03972077083992,0.086734693877551,0.00195752837106613,0.970562748484976,0.293995796062431
"CC","62","3",2,0.0542534722222222,13.9686392283544,5,0.693147180559945,0,0,0,6.71660268766411e-09
"CC","63","3",6,0.236265120967742,143.94032501311,7,1.32966134885476,0.100340136054422,0.0235296205096532,0.851808634693556,0.313432688352842
"CC","64","3",4,0.143612132352941,22.8457730783982,6,1.03972077083992,0.0956632653061224,0,0,0.267857142857143
"CC","65","3",5,0.254313151041667,88.5688241688762,6,0.950270539233235,0.101224489795918,0.0230658126369905,0.999999999989833,0.308571428571429
"CC","66","3",15,0.653948102678571,139.295159251018,13,2.11864924706995,0.145668934240363,0.206324644342017,0.79699952073604,0.367955851345023
"CC","67","3",0,0,0,0,0,0,0,0,0
"CC","68","3",14,0.6103515625,130.066481628938,13,2.20559835902639,0.11307788421491,0.110330544848828,0.712504830427356,0.320938066151787
"CC","69","3",4,0.203450520833333,84.5298265037911,7,1.38629436111989,0.169642857142857,0.152766315335208,0.891805812450005,0.380477300019748
"CC","70","3",1,0.059546493902439,5.64168716376981,4,0,0,0,0,0
"CC","71","3",0,0,0,0,0,0,0,0,0
"CC","72","3",9,0.535918445121951,163.898006975928,7,1.00271826451752,0.0995212899974805,0.0430590939863317,0.675614171958664,0.277522301190509
"CC","73","3",4,0.238185975609756,52.9940874644648,7,1.38629436111989,0.116071428571429,0.00287528969743999,0.5,0.336371480488793
"CC","74","3",5,0.271267361111111,35.0047439244034,6,1.05492016798614,0.070204081632653,0.0377566956940063,0.857142857140543,0.257923150026794
"CC","75","3",9,0.457763671875,156.584991609838,8,1.58109375017182,0.141597379692618,0.0252801970045983,0.612785719850904,0.375155968005609
"CC","76","3",2,0.103889627659574,19.1517596342351,5,0.693147180559945,0.0459183673469388,0,0,0.214285714285714
"CC","77","3",0,0,0,0,0,0,0,0,0
"CC","78","3",0,0,0,0,0,0,0,0,0
"CC","79","3",6,0.266335227272727,31.2216459061283,9,1.79175946922805,0.138321995464853,0.127255553580316,0.902510584912309,0.348373049194349
"CC","80","3",4,0.187800480769231,14.7304335486461,6,1.03972077083992,0.0612244897959184,0,0,0.214285714285714
"CC","81","3",12,0.714557926829268,254.308317531818,13,2.25385758960135,0.184098639455782,0.241773127789942,0.893926134606047,0.421802963432186
"CC","82","3",10,0.6103515625,321.171686558196,10,1.83437197028162,0.120408163265306,0.0908588205269128,0.859741829944145,0.337896617265726
"CC","83","3",6,0.332919034090909,72.3470103997723,8,1.56071040904141,0.146825396825397,0.121454740583427,0.86666666666535,0.366664829042473
"CC","84","3",2,0.0904224537037037,35.4855919786951,5,0.693147180559945,0,0,0,6.71660268766411e-09
"CC","85","3",1,0.0498246173469388,23.776245256063,4,0,0,0,0,0
"CC","86","3",20,0.871930803571429,342.711034176518,10,1.73398356974845,0.117091836734694,0.00664062610234882,0.565453872553037,0.335908019529353
"CC","87","3",5,0.249123086734694,46.9478777120288,7,1.33217904021012,0.0816326530612245,0,0,0.228571428571428
"CC","88","3",1,0.0542534722222222,8.72062436124434,4,0,0,0,0,0
"CC","89","3",5,0.329919763513513,51.5279011277248,6,0.950270539233235,0.0522448979591837,0,0,0.182857142857142
"CC","90","3",8,0.6103515625,158.082688666969,8,1.49417513828931,0.122448979591837,0.0263395408610339,0.888764178894087,0.342463743647559
"CC","91","3",6,0.248278601694915,59.2944355386795,8,1.56071040904141,0.109977324263039,0.0680332006291547,0.632012316986871,0.329457748231004
"CC","92","3",5,0.203450520833333,69.8135713771445,8,1.6094379124341,0.111020408163265,0.0770312562215585,0.999999999997454,0.325606072039715
"CC","93","3",11,0.41961669921875,119.837198538548,11,1.97224697942344,0.157193455894755,0.106837736978223,0.749252317430405,0.3841398147465
"CC","94","3",1,0.0348772321428571,4.4682840359571,4,0,0,0,0,0
"CC","95","3",1,0.0387524801587302,25.3961223412047,4,0,0,0,0,0
"CC","96","3",3,0.11625744047619,28.335752170961,6,1.09861228866811,0.113378684807256,0.0502949132169723,0.928203230278701,0.329446131686437
"CC","97","3",3,0.11625744047619,11.7117828584529,5,0.636514168294813,0.072562358276644,0,0,0.253968253968254
"CC","98","3",3,0.11625744047619,35.2625930544713,6,1.09861228866811,0.0770975056689342,0.0145408665355051,0.999999999993149,0.274260070315322
"CC","99","3",5,0.2,45.2509646383983,7,1.33217904021012,0.0971428571428571,0.00292911393557275,0.926611072719015,0.293950458334626
"CC","100","3",8,0.32,63.2490922459374,10,1.90615474653985,0.117984693877551,0.0272015390094294,0.711454867526749,0.33301194364243
"PR","01","2",5,0.234750600961538,24.5406105948361,7,1.33217904021012,0.133877551020408,0.0224377211427166,0.909355971015207,0.36101398216433
"PR","02","2",10,0.542534722222222,64.8553637167403,10,1.74806734854609,0.104897959183673,0.0470478255519848,0.719018302470336,0.319949215685822
"PR","03","2",26,1.41059027777778,151.550491121122,9,1.30467371910447,0.0997464074387151,0.115423298689254,0.53136138438703,0.309530180189183
"PR","04","2",1,0.0469501201923077,3.49667626259629,4,0,0,0,0,0
"PR","05","2",6,0.212296195652174,27.089568449533,6,1.01140426470735,0.0561224489795918,0.0246445701930287,0.85714285714385,0.232229231281695
"PR","06","2",2,0.11625744047619,10.0997565543092,5,0.693147180559945,0.127551020408163,0,0,0.357142857142857
"PR","07","2",1,0.0508626302083333,3.78806595114598,4,0,0,0,0,0
"PR","08","2",4,0.221946022727273,29.5938599952294,4,0,0,0,0,0
"PR","09","2",6,0.357278963414634,73.8226310915775,7,1.32966134885476,0.0487528344671202,0.000856963045084002,0.409090909090589,0.17660192763892
"PR","10","2",74,4.40644054878049,450.839674176424,11,1.10829466708906,0.0633897825017516,0.106219458460541,0.549956562803666,0.210904935340324
"PR","11","2",11,0.655011432926829,64.8964595496551,6,0.759547391474863,0.0647664024287401,0,0,0.22668240850059
"PR","12","2",2,0.0957414215686274,9.14169583893862,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"PR","13","2",3,0.174386160714286,16.0525499930306,5,0.636514168294813,0.113378684807256,0,0,0.317460317460317
"PR","14","2",0,0,0,0,0,0,0,0,0
"PR","15","2",9,0.372417902542373,48.0823476606421,6,0.848685557726417,0.107835726883346,0.0416527485834848,0.600000000005241,0.298961466179464
"PR","16","2",4,0.221946022727273,70.4997591871368,6,1.03972077083992,0.116071428571429,0.00544454050085326,0.869929034692122,0.336371480488793
"PR","17","2",2,0.139508928571429,12.4872472411679,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"PR","18","2",2,0.0921285377358491,10.6473878694328,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"PR","19","2",8,0.38296568627451,47.5405114236007,8,1.55958115625988,0.0969387755102041,0.00307876532040684,0.333333333333333,0.307454581246446
"PR","20","2",3,0.203450520833333,75.4453901956165,5,0.636514168294813,0.113378684807256,0,0,0.317460317460317
"PR","21","2",3,0.166459517045455,61.7720447887074,4,0,0,0,0,0
"PR","22","2",4,0.232514880952381,109.448737411673,6,1.03972077083992,0.150510204081633,0.0423151018321019,0.944271910001176,0.366139553487627
"PR","23","2",3,0.209263392857143,33.0508453150301,5,0.636514168294813,0.072562358276644,0,0,0.253968253968254
"PR","24","2",5,0.283884447674419,74.2038999159896,7,1.33217904021012,0.0889795918367347,0.00877219847127991,0.875000000003787,0.2958328679401
"PR","25","2",1,0.0678168402777778,20.8992972370119,4,0,0,0,0,0
"PR","26","2",2,0.119092987804878,20.5426038206899,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"PR","27","2",10,0.6103515625,98.8698453485587,9,1.497866136777,0.0946938775510204,0.0457987563684499,0.5,0.284589171148751
"PR","28","2",4,0.232514880952381,85.4807806809589,5,0.562335144618808,0.0612244897959184,0,0,0.214285714285714
"PR","29","2",4,0.263935810810811,35.2056076281742,7,1.38629436111989,0.0714285714285714,0.00802087853041893,0.5,0.248075161438929
"PR","30","2",2,0.0697544642857143,7.53903295170919,4,0,0,0,0,0
"PR","31","2",1,0.059546493902439,43.9163484890088,4,0,0,0,0,0
"PR","32","2",4,0.227107558139535,46.2235045269095,4,0,0,0,0,0
"PR","33","2",2,0.152587890625,8.6721665182353,5,0.693147180559945,0.127551020408163,0,0,0.357142857142857
"PR","34","2",5,0.329919763513513,85.210042102194,5,0.500402423538188,0.0816326530612245,0,0,0.228571428571429
"PR","35","2",2,0.135633680555556,77.7010221542645,5,0.693147180559945,0.127551020408163,0,0,0.357142857142856
"PR","36","2",4,0.203450520833333,30.6578247592217,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"PR","37","2",3,0.174386160714286,51.2951712871217,5,0.636514168294813,0,0,0,8.96725740530637e-09
"PR","38","2",5,0.259724069148936,47.3007107976663,6,1.05492016798614,0.0816326530612245,0.00466677148075588,0.999999999999527,0.285326142707643
"PR","39","2",6,0.385485197368421,49.5420144830341,7,1.32966134885476,0.0742630385487528,0.000856963045084002,0.499999999999641,0.258953175294074
"PR","40","2",0,0,0,0,0,0,0,0,0
"PR","41","2",2,0.11625744047619,26.3439069475446,4,0,0,0,0,0
"PR","42","2",15,0.871930803571429,144.433884955302,6,0.485094091302212,0.0391836734693878,0.0055559285928231,0.249999999999687,0.125897546705607
"PR","43","2",8,0.72337962962963,230.330457628464,7,1.32088834314932,0.141581632653061,0.02076995359799,0.926611072724593,0.37308666809928
"PR","44","2",27,1.8310546875,574.614362623374,9,0.876530734400189,0.0574731950393326,0.022545985382636,0.748612141300844,0.184251930056792
"PR","45","2",24,1.67410714285714,418.42775797369,9,0.95251274687916,0.0754676870748299,0.022545985382636,0.547966772978911,0.217572155836175
"PR","46","2",15,0.893197408536585,151.306309983418,11,1.89431202473353,0.145487528344671,0.0807978301616071,0.731212049232404,0.376882458481986
"PR","47","2",2,0.103889627659574,15.274862892725,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"PR","48","2",1,0.0519448138297872,12.6771491407873,4,0,0,0,0,0
"PR","49","2",6,0.332919034090909,25.8772197340315,6,1.01140426470735,0.0816326530612245,0,0,0.285714285714285
"PR","50","2",3,0.12627963362069,10.7321208676218,4,0,0,0,0,0
"PR","51","2",16,0.831117021276596,207.908645633875,7,1.18030455699462,0.100685586734694,0.136311998694054,0.604390995744179,0.285223614781526
"PR","52","2",9,0.448421556122449,68.1296012401209,5,0.348832095843032,0.0322499370118418,0,0,0.112874779541446
"PR","53","2",6,0.298947704081633,148.246062314803,7,1.242453324894,0.0878684807256236,0.00292911393557275,0.608741129331383,0.262790948486219
"PR","54","2",62,3.0891262755102,826.280014604728,11,1.03499309510926,0.0643143834016437,0.0340299785229875,0.456922227896536,0.214486762438363
"PR","55","2",8,0.415558510638298,143.775701862284,9,1.73286795139986,0.111607142857143,0.00487982088000301,0.5,0.327850040020091
"PR","56","2",16,0.9765625,1579.0553195164,7,0.822265337328788,0.0656887755102041,0.00963239512712297,0.610065418135664,0.199796467642793
"PR","57","2",0,0,0,0,0,0,0,0,0
"PR","58","2",7,0.356038411458333,31.614352504616,6,0.796311640173813,0.0774677217825906,0.000931388430510285,0.448018475483268,0.232891052032273
"PR","59","2",2,0.131967905405405,22.0546229009062,5,0.693147180559945,0,0,0,7.49497742406834e-09
"PR","60","2",5,0.203450520833333,13.5934780705316,6,0.950270539233235,0.120816326530612,0.00572178269906917,0.618033988750224,0.320811921187213
"PR","61","2",1,0.0787550403225806,17.9948212251836,4,0,0,0,0,0
"PR","62","2",6,0.418526785714286,77.343588113276,5,0.450561208866305,0.0453514739229025,0,0,0.158730158730159
"PR","63","2",0,0,0,0,0,0,0,0,0
"PR","64","2",1,0.06103515625,5.50794805833824,4,0,0,0,0,0
"PR","65","2",2,0.103889627659574,11.3424324852511,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"PR","66","2",1,0.0626001602564103,9.41965857267656,4,0,0,0,0,0
"PR","67","2",1,0.0626001602564103,13.745933084694,4,0,0,0,0,0
"PR","68","2",3,0.18310546875,62.5267699149065,6,1.09861228866811,0.0430839002267574,0.00200453118256303,0.732050807571185,0.199195704187467
"PR","69","2",12,0.837053571428571,350.073984306355,9,1.56071040904141,0.122590702947846,0.00920104586743932,0.716589685499803,0.347789440753314
"PR","70","2",8,0.513980263157895,92.5383799213488,7,1.25548232517875,0.0969387755102041,0.0173400894032317,0.5,0.305827631401979
"PR","71","2",1,0.0626001602564103,4.66223501679505,4,0,0,0,0,0
"PR","72","2",2,0.168372844827586,41.5225866715467,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"PR","73","2",5,0.30517578125,56.3019903322274,6,0.950270539233235,0.0816326530612245,0,0,0.228571428571428
"PR","74","2",8,0.476371951219512,105.810006089904,8,1.55958115625988,0.0790816326530612,0.00195752837106613,0.333333333333333,0.269745973251034
"PR","75","2",3,0.152587890625,28.1386484383149,4,0,0,0,0,0
"PR","76","2",7,0.363613696808511,99.2076130919688,7,1.15374194270109,0.108704706372345,0.0254081524305237,0.636363636363388,0.289310433418842
"PR","77","2",3,0.140850360576923,42.009277909756,6,1.09861228866811,0.113378684807256,0.00537408571487861,0.92820323027191,0.329446131686437
"PR","78","2",10,0.498246173469388,154.511476969865,10,1.88669678465808,0.164897959183673,0.118522145892124,0.775347666294793,0.397192928000016
"PR","79","2",2,0.108506944444444,18.7652177681947,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"PR","80","2",1,0.0519448138297872,12.513848487367,4,0,0,0,0,0
"PR","81","2",0,0,0,0,0,0,0,0,0
"PR","82","2",4,0.227107558139535,138.859925575905,6,1.03972077083992,0.0714285714285714,0.000869414520575382,0.828427124743029,0.248075161438929
"PR","83","2",6,0.298947704081633,36.1779183829628,7,1.242453324894,0.0453514739229025,0,0,0.158730158730158
"PR","84","2",7,0.363613696808511,167.845220669136,8,1.5498260458782,0.134110787172012,0.0206422812497027,0.839391739646763,0.358806155981263
"PR","85","2",1,0.0642475328947368,13.4405517578125,4,0,0,0,0,0
"PR","86","2",3,0.192742598684211,34.3992924452798,6,1.09861228866811,0.113378684807256,0,0,0.317460317460317
"PR","87","2",0,0,0,0,0,0,0,0,0
"PR","88","2",9,0.6103515625,247.62033345984,9,1.73512645696292,0.141849332325523,0.0589362368482808,0.895547720243421,0.375579404713046
"PR","89","2",0,0,0,0,0,0,0,0,0
"PR","90","2",0,0,0,0,0,0,0,0,0
"PR","91","2",11,0.639415922619048,160.231189249511,7,0.885574151576672,0.085343228200371,0.0152140250051669,0.5,0.240833228244323
"PR","92","2",9,0.477666440217391,125.334768589564,10,1.88915916375402,0.147392290249433,0.0615002925813466,0.788688196774769,0.380652237775153
"PR","93","2",3,0.155834441489362,210.035468333497,6,1.09861228866811,0.113378684807256,0.00631183706795186,0.928203230267756,0.329446131686436
"PR","94","2",6,0.332919034090909,133.57692174074,6,1.01140426470735,0.0861678004535147,0.000869414520575381,0.918058124459357,0.293049970701069
"PR","95","2",4,0.207779255319149,178.25522677815,6,1.03972077083992,0.107142857142857,0.00627219547171676,0.732050807565396,0.312943888551631
"PR","96","2",5,0.2,204.342919853516,7,1.33217904021012,0.0881632653061224,0.00714160999229215,0.76784795948212,0.274716611678208
"PR","97","2",1,0.04,122.344977811997,4,0,0,0,0,0
"PR","98","2",8,0.406901041666667,323.87368090723,8,1.55958115625988,0.0934311224489796,0.0117922477298538,0.666666666666667,0.29736260617078
"PR","99","2",2,0.108506944444444,18.1338010518562,5,0.693147180559945,0,0,0,7.49497742406834e-09
"PR","100","2",3,0.174386160714286,20.4260459715345,6,1.09861228866811,0.149659863945578,0.0152140250051669,0.944271910005896,0.38515587715005
"PC","01","2",1,0.0813802083333333,35.371875,4,0,0,0,0,0
"PC","02","2",12,0.9765625,222.345860410649,9,1.56071040904141,0.0962301587301587,0.004879820880003,0.41166474213761,0.3054218799266
"PC","03","2",1,0.0659839527027027,5.90545710743448,4,0,0,0,0,0
"PC","04","2",0,0,0,0,0,0,0,0,0
"PC","05","2",2,0.143612132352941,25.6518869350247,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"PC","06","2",1,0.0739820075757576,25.1613511707229,4,0,0,0,0,0
"PC","07","2",8,0.542534722222222,239.265141838743,9,1.73286795139986,0.0784438775510204,0.00828354808091565,0.77977311929554,0.258380905940244
"PC","08","2",16,0.952743902439024,430.479487614267,12,1.92739212613927,0.126833545918367,0.0515873017536449,0.597935865413794,0.352265588438398
"PC","09","2",3,0.162760416666667,57.0416956335504,6,1.09861228866811,0.113378684807256,0.0097389638089085,0.928203230274105,0.329446131686437
"PC","10","2",17,0.798152043269231,225.426063619398,8,1.20333204069947,0.0772544311842384,0.0104937576294717,0.573734166614444,0.265613283610399
"PC","11","2",10,0.697544642857143,309.302006070216,8,1.55711309805765,0.122448979591837,0.00654955081975103,0.666666666666667,0.345474299678806
"PC","12","2",10,0.813802083333333,343.475598772964,10,1.88669678465808,0.190612244897959,0.13701812598792,0.745337725804116,0.420916947217178
"PC","13","2",6,0.443892045454545,87.4273228388327,7,1.32966134885476,0.189342403628118,0.0892556756055698,0.930306154329395,0.412363739613176
"PC","14","2",3,0.12,46.4640307407814,6,1.09861228866811,0.183673469387755,0.058037526516897,0.828427124750362,0.417712515798751
"PC","15","2",5,0.313000801282051,32.4816167131806,6,0.950270539233235,0.0857142857142857,0.0177788969817335,0.732050807567512,0.28046520680734
"PC","16","2",3,0.162760416666667,38.6017565414259,6,1.09861228866811,0.0929705215419501,0.0177788969817335,0.928203230276973,0.302827020266448
"PC","17","2",5,0.329919763513513,56.9905574075157,8,1.6094379124341,0.165714285714286,0.0942939940304315,0.666666666666667,0.382916495348678
"PC","18","2",8,0.48828125,259.467965322091,10,1.90615474653985,0.104272959183673,0.013479165991489,0.9026697026642,0.308313984228675
"PC","19","2",0,0,0,0,0,0,0,0,0
"PC","20","2",11,0.49732349537037,298.856570488207,6,0.600166073159646,0.063754427390791,0.00367426112231106,0.375225579594475,0.188763064344362
"PC","21","2",8,0.542534722222222,126.90504483999,9,1.66746193342929,0.166454081632653,0.133859154583361,0.748477895335279,0.377572451915798
"PC","22","2",5,0.339084201388889,180.07589357295,6,0.950270539233235,0.107755102040816,0.0502949132169723,0.7320508075659,0.314125090635901
"PC","23","2",5,0.271267361111111,105.345101465812,7,1.33217904021012,0.244897959183673,0.0501221638639795,0.5,0.49238010598768
"PC","24","2",2,0.119092987804878,19.3004360509497,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"PC","25","2",2,0.125200320512821,12.2784267327724,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"PC","26","2",5,0.339084201388889,26.6778836314956,6,1.05492016798614,0.104489795918367,0.00721197781021081,0.857142857145393,0.321076728214768
"PC","27","2",3,0.203450520833333,53.0371215360936,6,1.09861228866811,0.213151927437642,0.0903109522530074,0.828427124749902,0.445015455363199
"PC","28","2",7,0.42724609375,180.242834042507,8,1.5498260458782,0.166597251145356,0.132170180614706,0.862031504548771,0.403588842181737
"PC","29","2",35,1.98719113372093,623.192548345902,11,1.74753678907492,0.154069137859225,0.119468987960774,0.732002789089354,0.378338243848097
"PC","30","2",22,1.16762907608696,361.227255594642,10,1.42525963638888,0.107648844661832,0.0851758358160162,0.709688906182384,0.321360286154767
"PC","31","2",3,0.197951858108108,16.4053530835813,6,1.09861228866811,0.072562358276644,0,0,0.253968253968254
"PC","32","2",3,0.18310546875,15.8438177916272,5,0.636514168294813,0.018140589569161,0,0,0.126984126984127
"PC","33","2",2,0.106148097826087,16.7322750477201,5,0.693147180559945,0.0459183673469388,0,0,0.214285714285714
"PC","34","2",6,0.395903716216216,117.274299183206,7,1.32966134885476,0.149659863945578,0.0252801970045983,0.5,0.38515587715005
"PC","35","2",7,0.438201121794872,97.1751629072948,9,1.74786809746676,0.176176593086214,0.137020645878211,0.748477895334558,0.394912386820544
"PC","36","2",8,0.542534722222222,64.508381042594,8,1.49417513828931,0.150829081632653,0.082043697795359,0.666666666666667,0.344820374409579
"PC","37","2",6,0.406901041666667,79.2163519773705,7,1.32966134885476,0.163265306122449,0.0493929759677865,0.807692307691993,0.3881973923951
"PC","38","2",24,1.50240384615385,139.101044386216,8,1.23426786607908,0.0865929705215419,0.177845514045446,0.717003346100739,0.244130361769223
"PC","39","2",2,0.119092987804878,39.155804033648,5,0.693147180559945,0.127551020408163,0,0,0.357142857142857
"PC","40","2",9,0.477666440217391,44.7982859308262,9,1.67698777432242,0.175107079868985,0.176146199177834,0.64493678286891,0.389248736829644
"PC","41","2",6,0.395903716216216,125.698382540702,7,1.242453324894,0.181972789115646,0.0455428709053031,0.708203932498357,0.403615979308064
"PC","42","2",8,0.574448529411765,192.265099020113,8,1.55958115625988,0.0911989795918367,0.0648283744819204,0.932652990372855,0.293054746195547
"PC","43","2",1,0.0678168402777778,76.7462111472818,4,0,0,0,0,0
"PC","44","2",7,0.569661458333333,82.9213474922904,7,1.27703425946614,0.140358184089963,0.0629684529958438,0.937364701076117,0.335153939165199
"PC","45","2",2,0.162760416666667,12.1218110436671,4,0,0,0,0,0
"PC","46","2",7,0.569661458333333,142.79728037689,8,1.5498260458782,0.182007496876302,0.127586568700662,0.652537800486796,0.396477979228142
"PC","47","2",4,0.325520833333333,53.5568300813887,6,1.03972077083992,0.186224489795918,0.0451895560141103,0.800000000000841,0.40842235132899
"PC","48","2",7,0.569661458333333,90.5652860497516,10,1.94591014905531,0.173677634319034,0.108929479367729,0.741775235525818,0.401653855947037
"PC","49","2",2,0.147964015151515,19.0677503549794,5,0.693147180559945,0.0459183673469388,0,0,0.214285714285714
"PC","50","2",10,0.762939453125,93.2099130846633,9,1.74806734854609,0.123265306122449,0.030370098714113,0.703375566806698,0.348309550053205
"PC","51","2",5,0.348772321428571,82.1898464338586,8,1.6094379124341,0.191020408163265,0.135853823158311,0.666666666666667,0.420912630017366
"PC","52","2",10,0.642475328947368,174.904120846115,7,1.16828245017656,0.138163265306122,0.135528740455381,0.626131983624949,0.331874452116192
"PC","53","2",6,0.375600961538462,99.5360454099653,7,1.32966134885476,0.118480725623583,0.0174087509623881,0.857142857139721,0.341983682312003
"PC","54","2",4,0.325520833333333,50.9317697890201,6,1.03972077083992,0.211734693877551,0.0369401972168664,0.704940890179744,0.436801193145747
"PC","55","2",0,0,0,0,0,0,0,0,0
"PC","56","2",6,0.406901041666667,81.1619258427675,6,1.01140426470735,0.23469387755102,0.0369401972168664,0.759591794227465,0.472597909454321
"PC","57","2",5,0.297732469512195,43.3856309705242,7,1.33217904021012,0.0995918367346939,0.0181970524483157,0.860927252797948,0.314080424818631
"PC","58","2",8,0.48828125,81.2256500726134,10,1.90615474653985,0.19547193877551,0.140520594639066,0.793668573354456,0.431201261496823
"PC","59","2",4,0.238185975609756,42.2660348007521,6,1.03972077083992,0.197704081632653,0.0455428709053031,0.747090739998015,0.423173794892166
"PC","60","2",2,0.119092987804878,91.5557514243684,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"PC","61","2",2,0.128495065789474,17.9529014528995,4,0,0,0,0,0
"PC","62","2",4,0.250400641025641,46.8133801482107,7,1.38629436111989,0.136479591836735,0.0252801970045983,0.5,0.357072436249922
"PC","63","2",6,0.418526785714286,81.5556290653682,9,1.79175946922805,0.174036281179138,0.0892556756055698,0.667796727448395,0.384400055646124
"PC","64","2",7,0.42724609375,49.5367543119304,7,1.35178399428965,0.202415660141608,0.0629684529958438,0.953254218879151,0.430740830764713
"PC","65","2",4,0.238185975609756,21.9770855298799,5,0.562335144618808,0.137755102040816,0,0,0.321428571428571
"PC","66","2",4,0.199298469387755,42.8267249282526,5,0.562335144618808,0.0612244897959184,0,0,0.214285714285714
"PC","67","2",3,0.174386160714286,20.822232746005,6,1.09861228866811,0.138321995464853,0.0260282557789775,0.928203230277844,0.350647253946436
"PC","68","2",3,0.162760416666667,37.7710724312224,5,0.636514168294813,0.222222222222222,0,0,0.444444444444444
"PC","69","2",2,0.128495065789474,26.1264134457237,4,0,0,0,0,0
"PC","70","2",1,0.0871930803571429,10.0684988839286,4,0,0,0,0,0
"PC","71","2",10,0.642475328947368,151.622465746033,8,1.35923670066501,0.175918367346939,0.135528740455381,0.784812696269177,0.393433674176501
"PC","72","2",5,0.249123086734694,79.452130524373,6,0.950270539233235,0.179591836734694,0.0452177882023731,0.618033988748748,0.38903238947439
"PC","73","2",1,0.0567768895348837,7.7107671693314,4,0,0,0,0,0
"PC","74","2",1,0.0626001602564103,15.0807917668269,4,0,0,0,0,0
"PC","75","2",5,0.290643601190476,28.7305918657729,7,1.33217904021012,0.182040816326531,0.0629684529958438,0.894836787174673,0.403085060733324
"PC","76","2",5,0.48828125,137.426171875,5,0.500402423538188,0.0522448979591837,0,0,0.182857142857143
"PC","77","2",2,0.131967905405405,20.8102174205745,5,0.693147180559945,0.25,0,0,0.5
"PC","78","2",3,0.166459517045455,47.8641357421875,4,0,0,0,0,0
"PC","79","2",2,0.125200320512821,15.7302809495192,4,0,0,0,0,0
"PC","80","2",1,0.0581287202380952,10.658935546875,4,0,0,0,0,0
"PC","81","2",3,0.15922214673913,18.7095712138788,6,1.09861228866811,0.0770975056689342,0.00205026818074186,0.999999999994562,0.274260070315322
"PC","82","2",7,0.322449882075472,74.6310746779415,6,1.07899220787758,0.0666389004581424,0,0,0.233236151603498
"PC","83","2",6,0.48828125,115.579114875494,8,1.56071040904141,0.20578231292517,0.0892556756055698,0.911812687467828,0.439686551158348
"PC","84","2",6,0.418526785714286,102.058362709733,6,1.01140426470735,0.212018140589569,0.0451895560141103,0.857142857141999,0.445511522364056
"PC","85","2",2,0.131967905405405,40.245674573493,5,0.693147180559945,0.25,0,0,0.5
"PC","86","2",3,0.174386160714286,54.4419510042315,5,0.636514168294813,0.163265306122449,0,0,0.380952380952381
"PC","87","2",5,0.329919763513513,83.9828239239441,6,0.950270539233235,0.0987755102040816,0.0651271472118852,0.999999999999003,0.285577101136125
"PC","88","2",7,0.474717881944444,103.889029868427,9,1.74786809746676,0.207830070803832,0.0821579854192395,0.75,0.44210960128648
"PC","89","2",11,0.767299107142857,176.630761851977,9,1.67262544615032,0.223477820880418,0.0811065356099269,0.75,0.459308352139752
"PC","90","2",5,0.348772321428571,91.5605170134922,6,0.950270539233235,0.189387755102041,0.147003729041321,0.759591794223473,0.419066038309364
"PC","91","2",5,0.265370244565217,65.8600375058339,6,1.05492016798614,0.169795918367347,0.0523154783887035,0.759591794224392,0.391908103830136
